a b c d e
18177 1 22.78496 22.78496 256.33044
18178 1 24.20902 24.20902 257.754498
18179 1 25.63308 22.78496 256.33044
18180 1 27.05714 24.20902 257.754498
18181 1 0.0 25.63308 256.33044
18182 1 1.42406 27.05714 257.754498
18183 1 2.84812 25.63308 256.33044
18184 1 4.27218 27.05714 257.754498
18185 1 5.69624 25.63308 256.33044
18186 1 7.1203 27.05714 257.754498
18187 1 8.54436 25.63308 256.33044
18188 1 9.96842 27.05714 257.754498
18189 1 11.39248 25.63308 256.33044
18190 1 12.81654 27.05714 257.754498
18191 1 14.2406 25.63308 256.33044
18192 1 15.66466 27.05714 257.754498
18193 1 17.08872 25.63308 256.33044
18194 1 18.51278 27.05714 257.754498
18195 1 19.93684 25.63308 256.33044
18196 1 21.3609 27.05714 257.754498
18197 1 22.78496 25.63308 256.33044
18198 1 24.20902 27.05714 257.754498
18199 1 25.63308 25.63308 256.33044
18200 1 27.05714 27.05714 257.754498
18201 1 0.0 0.0 259.178556
18202 1 1.42406 1.42406 260.602614
18203 1 2.84812 0.0 259.178556
18204 1 4.27218 1.42406 260.602614
18205 1 5.69624 0.0 259.178556
18206 1 7.1203 1.42406 260.602614
18207 1 8.54436 0.0 259.178556
18208 1 9.96842 1.42406 260.602614
18209 1 11.39248 0.0 259.178556
18210 1 12.81654 1.42406 260.602614
18211 1 14.2406 0.0 259.178556
18212 1 15.66466 1.42406 260.602614
18213 1 17.08872 0.0 259.178556
18214 1 18.51278 1.42406 260.602614
18215 1 19.93684 0.0 259.178556
18216 1 21.3609 1.42406 260.602614
18217 1 22.78496 0.0 259.178556
18218 1 24.20902 1.42406 260.602614
18219 1 25.63308 0.0 259.178556
18220 1 27.05714 1.42406 260.602614
18221 1 0.0 2.84812 259.178556
18222 1 1.42406 4.27218 260.602614
18223 1 2.84812 2.84812 259.178556
18224 1 4.27218 4.27218 260.602614
18225 1 5.69624 2.84812 259.178556
18226 1 7.1203 4.27218 260.602614
18227 1 8.54436 2.84812 259.178556
18228 1 9.96842 4.27218 260.602614
18229 1 11.39248 2.84812 259.178556
18230 1 12.81654 4.27218 260.602614
18231 1 14.2406 2.84812 259.178556
18232 1 15.66466 4.27218 260.602614
18233 1 17.08872 2.84812 259.178556
18234 1 18.51278 4.27218 260.602614
18235 1 19.93684 2.84812 259.178556
18236 1 21.3609 4.27218 260.602614
18237 1 22.78496 2.84812 259.178556
18238 1 24.20902 4.27218 260.602614
18239 1 25.63308 2.84812 259.178556
18240 1 27.05714 4.27218 260.602614
18241 1 0.0 5.69624 259.178556
18242 1 1.42406 7.1203 260.602614
18243 1 2.84812 5.69624 259.178556
18244 1 4.27218 7.1203 260.602614
18245 1 5.69624 5.69624 259.178556
18246 1 7.1203 7.1203 260.602614
18247 1 8.54436 5.69624 259.178556
18248 1 9.96842 7.1203 260.602614
18249 1 11.39248 5.69624 259.178556
18250 1 12.81654 7.1203 260.602614
18251 1 14.2406 5.69624 259.178556
18252 1 15.66466 7.1203 260.602614
18253 1 17.08872 5.69624 259.178556
18254 1 18.51278 7.1203 260.602614
18255 1 19.93684 5.69624 259.178556
18256 1 21.3609 7.1203 260.602614
18257 1 22.78496 5.69624 259.178556
18258 1 24.20902 7.1203 260.602614
18259 1 25.63308 5.69624 259.178556
18260 1 27.05714 7.1203 260.602614
18261 1 0.0 8.54436 259.178556
18262 1 1.42406 9.96842 260.602614
18263 1 2.84812 8.54436 259.178556
18264 1 4.27218 9.96842 260.602614
18265 1 5.69624 8.54436 259.178556
18266 1 7.1203 9.96842 260.602614
18267 1 8.54436 8.54436 259.178556
18268 1 9.96842 9.96842 260.602614
18269 1 11.39248 8.54436 259.178556
18270 1 12.81654 9.96842 260.602614
18271 1 14.2406 8.54436 259.178556
18272 1 15.66466 9.96842 260.602614
18273 1 17.08872 8.54436 259.178556
18274 1 18.51278 9.96842 260.602614
18275 1 19.93684 8.54436 259.178556
18276 1 21.3609 9.96842 260.602614
18277 1 22.78496 8.54436 259.178556
18278 1 24.20902 9.96842 260.602614
18279 1 25.63308 8.54436 259.178556
18280 1 27.05714 9.96842 260.602614
18281 1 0.0 11.39248 259.178556
18282 1 1.42406 12.81654 260.602614
18283 1 2.84812 11.39248 259.178556
18284 1 4.27218 12.81654 260.602614
18285 1 5.69624 11.39248 259.178556
18286 1 7.1203 12.81654 260.602614
18287 1 8.54436 11.39248 259.178556
18288 1 9.96842 12.81654 260.602614
18289 1 11.39248 11.39248 259.178556
18290 1 12.81654 12.81654 260.602614
18291 1 14.2406 11.39248 259.178556
18292 1 15.66466 12.81654 260.602614
18293 1 17.08872 11.39248 259.178556
18294 1 18.51278 12.81654 260.602614
18295 1 19.93684 11.39248 259.178556
18296 1 21.3609 12.81654 260.602614
18297 1 22.78496 11.39248 259.178556
18298 1 24.20902 12.81654 260.602614
18299 1 25.63308 11.39248 259.178556
18300 1 27.05714 12.81654 260.602614
18301 1 0.0 14.2406 259.178556
18302 1 1.42406 15.66466 260.602614
18303 1 2.84812 14.2406 259.178556
18304 1 4.27218 15.66466 260.602614
18305 1 5.69624 14.2406 259.178556
18306 1 7.1203 15.66466 260.602614
18307 1 8.54436 14.2406 259.178556
18308 1 9.96842 15.66466 260.602614
18309 1 11.39248 14.2406 259.178556
18310 1 12.81654 15.66466 260.602614
18311 1 14.2406 14.2406 259.178556
18312 1 15.66466 15.66466 260.602614
18313 1 17.08872 14.2406 259.178556
18314 1 18.51278 15.66466 260.602614
18315 1 19.93684 14.2406 259.178556
18316 1 21.3609 15.66466 260.602614
18317 1 22.78496 14.2406 259.178556
18318 1 24.20902 15.66466 260.602614
18319 1 25.63308 14.2406 259.178556
18320 1 27.05714 15.66466 260.602614
18321 1 0.0 17.08872 259.178556
18322 1 1.42406 18.51278 260.602614
18323 1 2.84812 17.08872 259.178556
18324 1 4.27218 18.51278 260.602614
18325 1 5.69624 17.08872 259.178556
18326 1 7.1203 18.51278 260.602614
18327 1 8.54436 17.08872 259.178556
18328 1 9.96842 18.51278 260.602614
18329 1 11.39248 17.08872 259.178556
18330 1 12.81654 18.51278 260.602614
18331 1 14.2406 17.08872 259.178556
18332 1 15.66466 18.51278 260.602614
18333 1 17.08872 17.08872 259.178556
18334 1 18.51278 18.51278 260.602614
18335 1 19.93684 17.08872 259.178556
18336 1 21.3609 18.51278 260.602614
18337 1 22.78496 17.08872 259.178556
18338 1 24.20902 18.51278 260.602614
18339 1 25.63308 17.08872 259.178556
18340 1 27.05714 18.51278 260.602614
18341 1 0.0 19.93684 259.178556
18342 1 1.42406 21.3609 260.602614
18343 1 2.84812 19.93684 259.178556
18344 1 4.27218 21.3609 260.602614
18345 1 5.69624 19.93684 259.178556
18346 1 7.1203 21.3609 260.602614
18347 1 8.54436 19.93684 259.178556
18348 1 9.96842 21.3609 260.602614
18349 1 11.39248 19.93684 259.178556
18350 1 12.81654 21.3609 260.602614
18351 1 14.2406 19.93684 259.178556
18352 1 15.66466 21.3609 260.602614
18353 1 17.08872 19.93684 259.178556
18354 1 18.51278 21.3609 260.602614
18355 1 19.93684 19.93684 259.178556
18356 1 21.3609 21.3609 260.602614
18357 1 22.78496 19.93684 259.178556
18358 1 24.20902 21.3609 260.602614
18359 1 25.63308 19.93684 259.178556
18360 1 27.05714 21.3609 260.602614
18361 1 0.0 22.78496 259.178556
18362 1 1.42406 24.20902 260.602614
18363 1 2.84812 22.78496 259.178556
18364 1 4.27218 24.20902 260.602614
18365 1 5.69624 22.78496 259.178556
18366 1 7.1203 24.20902 260.602614
18367 1 8.54436 22.78496 259.178556
18368 1 9.96842 24.20902 260.602614
18369 1 11.39248 22.78496 259.178556
18370 1 12.81654 24.20902 260.602614
18371 1 14.2406 22.78496 259.178556
18372 1 15.66466 24.20902 260.602614
18373 1 17.08872 22.78496 259.178556
18374 1 18.51278 24.20902 260.602614
18375 1 19.93684 22.78496 259.178556
18376 1 21.3609 24.20902 260.602614
18377 1 22.78496 22.78496 259.178556
18378 1 24.20902 24.20902 260.602614
18379 1 25.63308 22.78496 259.178556
18380 1 27.05714 24.20902 260.602614
18381 1 0.0 25.63308 259.178556
18382 1 1.42406 27.05714 260.602614
18383 1 2.84812 25.63308 259.178556
18384 1 4.27218 27.05714 260.602614
18385 1 5.69624 25.63308 259.178556
18386 1 7.1203 27.05714 260.602614
18387 1 8.54436 25.63308 259.178556
18388 1 9.96842 27.05714 260.602614
18389 1 11.39248 25.63308 259.178556
18390 1 12.81654 27.05714 260.602614
18391 1 14.2406 25.63308 259.178556
18392 1 15.66466 27.05714 260.602614
18393 1 17.08872 25.63308 259.178556
18394 1 18.51278 27.05714 260.602614
18395 1 19.93684 25.63308 259.178556
18396 1 21.3609 27.05714 260.602614
18397 1 22.78496 25.63308 259.178556
18398 1 24.20902 27.05714 260.602614
18399 1 25.63308 25.63308 259.178556
18400 1 27.05714 27.05714 260.602614
18401 1 0.0 0.0 262.026672
18402 1 1.42406 1.42406 263.45073
18403 1 2.84812 0.0 262.026672
18404 1 4.27218 1.42406 263.45073
18405 1 5.69624 0.0 262.026672
18406 1 7.1203 1.42406 263.45073
18407 1 8.54436 0.0 262.026672
18408 1 9.96842 1.42406 263.45073
18409 1 11.39248 0.0 262.026672
18410 1 12.81654 1.42406 263.45073
18411 1 14.2406 0.0 262.026672
18412 1 15.66466 1.42406 263.45073
18413 1 17.08872 0.0 262.026672
18414 1 18.51278 1.42406 263.45073
18415 1 19.93684 0.0 262.026672
18416 1 21.3609 1.42406 263.45073
18417 1 22.78496 0.0 262.026672
18418 1 24.20902 1.42406 263.45073
18419 1 25.63308 0.0 262.026672
18420 1 27.05714 1.42406 263.45073
18421 1 0.0 2.84812 262.026672
18422 1 1.42406 4.27218 263.45073
18423 1 2.84812 2.84812 262.026672
18424 1 4.27218 4.27218 263.45073
18425 1 5.69624 2.84812 262.026672
18426 1 7.1203 4.27218 263.45073
18427 1 8.54436 2.84812 262.026672
18428 1 9.96842 4.27218 263.45073
18429 1 11.39248 2.84812 262.026672
18430 1 12.81654 4.27218 263.45073
18431 1 14.2406 2.84812 262.026672
18432 1 15.66466 4.27218 263.45073
18433 1 17.08872 2.84812 262.026672
18434 1 18.51278 4.27218 263.45073
18435 1 19.93684 2.84812 262.026672
18436 1 21.3609 4.27218 263.45073
18437 1 22.78496 2.84812 262.026672
18438 1 24.20902 4.27218 263.45073
18439 1 25.63308 2.84812 262.026672
18440 1 27.05714 4.27218 263.45073
18441 1 0.0 5.69624 262.026672
18442 1 1.42406 7.1203 263.45073
18443 1 2.84812 5.69624 262.026672
18444 1 4.27218 7.1203 263.45073
18445 1 5.69624 5.69624 262.026672
18446 1 7.1203 7.1203 263.45073
18447 1 8.54436 5.69624 262.026672
18448 1 9.96842 7.1203 263.45073
18449 1 11.39248 5.69624 262.026672
18450 1 12.81654 7.1203 263.45073
18451 1 14.2406 5.69624 262.026672
18452 1 15.66466 7.1203 263.45073
18453 1 17.08872 5.69624 262.026672
18454 1 18.51278 7.1203 263.45073
18455 1 19.93684 5.69624 262.026672
18456 1 21.3609 7.1203 263.45073
18457 1 22.78496 5.69624 262.026672
18458 1 24.20902 7.1203 263.45073
18459 1 25.63308 5.69624 262.026672
18460 1 27.05714 7.1203 263.45073
18461 1 0.0 8.54436 262.026672
18462 1 1.42406 9.96842 263.45073
18463 1 2.84812 8.54436 262.026672
18464 1 4.27218 9.96842 263.45073
18465 1 5.69624 8.54436 262.026672
18466 1 7.1203 9.96842 263.45073
18467 1 8.54436 8.54436 262.026672
18468 1 9.96842 9.96842 263.45073
18469 1 11.39248 8.54436 262.026672
18470 1 12.81654 9.96842 263.45073
18471 1 14.2406 8.54436 262.026672
18472 1 15.66466 9.96842 263.45073
18473 1 17.08872 8.54436 262.026672
18474 1 18.51278 9.96842 263.45073
18475 1 19.93684 8.54436 262.026672
18476 1 21.3609 9.96842 263.45073
18477 1 22.78496 8.54436 262.026672
18478 1 24.20902 9.96842 263.45073
18479 1 25.63308 8.54436 262.026672
18480 1 27.05714 9.96842 263.45073
18481 1 0.0 11.39248 262.026672
18482 1 1.42406 12.81654 263.45073
18483 1 2.84812 11.39248 262.026672
18484 1 4.27218 12.81654 263.45073
18485 1 5.69624 11.39248 262.026672
18486 1 7.1203 12.81654 263.45073
18487 1 8.54436 11.39248 262.026672
18488 1 9.96842 12.81654 263.45073
18489 1 11.39248 11.39248 262.026672
18490 1 12.81654 12.81654 263.45073
18491 1 14.2406 11.39248 262.026672
18492 1 15.66466 12.81654 263.45073
18493 1 17.08872 11.39248 262.026672
18494 1 18.51278 12.81654 263.45073
18495 1 19.93684 11.39248 262.026672
18496 1 21.3609 12.81654 263.45073
18497 1 22.78496 11.39248 262.026672
18498 1 24.20902 12.81654 263.45073
18499 1 25.63308 11.39248 262.026672
18500 1 27.05714 12.81654 263.45073
18501 1 0.0 14.2406 262.026672
18502 1 1.42406 15.66466 263.45073
18503 1 2.84812 14.2406 262.026672
18504 1 4.27218 15.66466 263.45073
18505 1 5.69624 14.2406 262.026672
18506 1 7.1203 15.66466 263.45073
18507 1 8.54436 14.2406 262.026672
18508 1 9.96842 15.66466 263.45073
18509 1 11.39248 14.2406 262.026672
18510 1 12.81654 15.66466 263.45073
18511 1 14.2406 14.2406 262.026672
18512 1 15.66466 15.66466 263.45073
18513 1 17.08872 14.2406 262.026672
18514 1 18.51278 15.66466 263.45073
18515 1 19.93684 14.2406 262.026672
18516 1 21.3609 15.66466 263.45073
18517 1 22.78496 14.2406 262.026672
18518 1 24.20902 15.66466 263.45073
18519 1 25.63308 14.2406 262.026672
18520 1 27.05714 15.66466 263.45073
18521 1 0.0 17.08872 262.026672
18522 1 1.42406 18.51278 263.45073
18523 1 2.84812 17.08872 262.026672
18524 1 4.27218 18.51278 263.45073
18525 1 5.69624 17.08872 262.026672
18526 1 7.1203 18.51278 263.45073
18527 1 8.54436 17.08872 262.026672
18528 1 9.96842 18.51278 263.45073
18529 1 11.39248 17.08872 262.026672
18530 1 12.81654 18.51278 263.45073
18531 1 14.2406 17.08872 262.026672
18532 1 15.66466 18.51278 263.45073
18533 1 17.08872 17.08872 262.026672
18534 1 18.51278 18.51278 263.45073
18535 1 19.93684 17.08872 262.026672
18536 1 21.3609 18.51278 263.45073
18537 1 22.78496 17.08872 262.026672
18538 1 24.20902 18.51278 263.45073
18539 1 25.63308 17.08872 262.026672
18540 1 27.05714 18.51278 263.45073
18541 1 0.0 19.93684 262.026672
18542 1 1.42406 21.3609 263.45073
18543 1 2.84812 19.93684 262.026672
18544 1 4.27218 21.3609 263.45073
18545 1 5.69624 19.93684 262.026672
18546 1 7.1203 21.3609 263.45073
18547 1 8.54436 19.93684 262.026672
18548 1 9.96842 21.3609 263.45073
18549 1 11.39248 19.93684 262.026672
18550 1 12.81654 21.3609 263.45073
18551 1 14.2406 19.93684 262.026672
18552 1 15.66466 21.3609 263.45073
18553 1 17.08872 19.93684 262.026672
18554 1 18.51278 21.3609 263.45073
18555 1 19.93684 19.93684 262.026672
18556 1 21.3609 21.3609 263.45073
18557 1 22.78496 19.93684 262.026672
18558 1 24.20902 21.3609 263.45073
18559 1 25.63308 19.93684 262.026672
18560 1 27.05714 21.3609 263.45073
18561 1 0.0 22.78496 262.026672
18562 1 1.42406 24.20902 263.45073
18563 1 2.84812 22.78496 262.026672
18564 1 4.27218 24.20902 263.45073
18565 1 5.69624 22.78496 262.026672
18566 1 7.1203 24.20902 263.45073
18567 1 8.54436 22.78496 262.026672
18568 1 9.96842 24.20902 263.45073
18569 1 11.39248 22.78496 262.026672
18570 1 12.81654 24.20902 263.45073
18571 1 14.2406 22.78496 262.026672
18572 1 15.66466 24.20902 263.45073
18573 1 17.08872 22.78496 262.026672
18574 1 18.51278 24.20902 263.45073
18575 1 19.93684 22.78496 262.026672
18576 1 21.3609 24.20902 263.45073
18577 1 22.78496 22.78496 262.026672
18578 1 24.20902 24.20902 263.45073
18579 1 25.63308 22.78496 262.026672
18580 1 27.05714 24.20902 263.45073
18581 1 0.0 25.63308 262.026672
18582 1 1.42406 27.05714 263.45073
18583 1 2.84812 25.63308 262.026672
18584 1 4.27218 27.05714 263.45073
18585 1 5.69624 25.63308 262.026672
18586 1 7.1203 27.05714 263.45073
18587 1 8.54436 25.63308 262.026672
18588 1 9.96842 27.05714 263.45073
18589 1 11.39248 25.63308 262.026672
18590 1 12.81654 27.05714 263.45073
18591 1 14.2406 25.63308 262.026672
18592 1 15.66466 27.05714 263.45073
18593 1 17.08872 25.63308 262.026672
18594 1 18.51278 27.05714 263.45073
18595 1 19.93684 25.63308 262.026672
18596 1 21.3609 27.05714 263.45073
18597 1 22.78496 25.63308 262.026672
18598 1 24.20902 27.05714 263.45073
18599 1 25.63308 25.63308 262.026672
18600 1 27.05714 27.05714 263.45073
18601 1 0.0 0.0 264.874788
18602 1 1.42406 1.42406 266.298846
18603 1 2.84812 0.0 264.874788
18604 1 4.27218 1.42406 266.298846
18605 1 5.69624 0.0 264.874788
18606 1 7.1203 1.42406 266.298846
18607 1 8.54436 0.0 264.874788
18608 1 9.96842 1.42406 266.298846
18609 1 11.39248 0.0 264.874788
18610 1 12.81654 1.42406 266.298846
18611 1 14.2406 0.0 264.874788
18612 1 15.66466 1.42406 266.298846
18613 1 17.08872 0.0 264.874788
18614 1 18.51278 1.42406 266.298846
18615 1 19.93684 0.0 264.874788
18616 1 21.3609 1.42406 266.298846
18617 1 22.78496 0.0 264.874788
18618 1 24.20902 1.42406 266.298846
18619 1 25.63308 0.0 264.874788
18620 1 27.05714 1.42406 266.298846
18621 1 0.0 2.84812 264.874788
18622 1 1.42406 4.27218 266.298846
18623 1 2.84812 2.84812 264.874788
18624 1 4.27218 4.27218 266.298846
18625 1 5.69624 2.84812 264.874788
18626 1 7.1203 4.27218 266.298846
18627 1 8.54436 2.84812 264.874788
18628 1 9.96842 4.27218 266.298846
18629 1 11.39248 2.84812 264.874788
18630 1 12.81654 4.27218 266.298846
18631 1 14.2406 2.84812 264.874788
18632 1 15.66466 4.27218 266.298846
18633 1 17.08872 2.84812 264.874788
18634 1 18.51278 4.27218 266.298846
18635 1 19.93684 2.84812 264.874788
18636 1 21.3609 4.27218 266.298846
18637 1 22.78496 2.84812 264.874788
18638 1 24.20902 4.27218 266.298846
18639 1 25.63308 2.84812 264.874788
18640 1 27.05714 4.27218 266.298846
18641 1 0.0 5.69624 264.874788
18642 1 1.42406 7.1203 266.298846
18643 1 2.84812 5.69624 264.874788
18644 1 4.27218 7.1203 266.298846
18645 1 5.69624 5.69624 264.874788
18646 1 7.1203 7.1203 266.298846
18647 1 8.54436 5.69624 264.874788
18648 1 9.96842 7.1203 266.298846
18649 1 11.39248 5.69624 264.874788
18650 1 12.81654 7.1203 266.298846
18651 1 14.2406 5.69624 264.874788
18652 1 15.66466 7.1203 266.298846
18653 1 17.08872 5.69624 264.874788
18654 1 18.51278 7.1203 266.298846
18655 1 19.93684 5.69624 264.874788
18656 1 21.3609 7.1203 266.298846
18657 1 22.78496 5.69624 264.874788
18658 1 24.20902 7.1203 266.298846
18659 1 25.63308 5.69624 264.874788
18660 1 27.05714 7.1203 266.298846
18661 1 0.0 8.54436 264.874788
18662 1 1.42406 9.96842 266.298846
18663 1 2.84812 8.54436 264.874788
18664 1 4.27218 9.96842 266.298846
18665 1 5.69624 8.54436 264.874788
18666 1 7.1203 9.96842 266.298846
18667 1 8.54436 8.54436 264.874788
18668 1 9.96842 9.96842 266.298846
18669 1 11.39248 8.54436 264.874788
18670 1 12.81654 9.96842 266.298846
18671 1 14.2406 8.54436 264.874788
18672 1 15.66466 9.96842 266.298846
18673 1 17.08872 8.54436 264.874788
18674 1 18.51278 9.96842 266.298846
18675 1 19.93684 8.54436 264.874788
18676 1 21.3609 9.96842 266.298846
18677 1 22.78496 8.54436 264.874788
18678 1 24.20902 9.96842 266.298846
18679 1 25.63308 8.54436 264.874788
18680 1 27.05714 9.96842 266.298846
18681 1 0.0 11.39248 264.874788
18682 1 1.42406 12.81654 266.298846
18683 1 2.84812 11.39248 264.874788
18684 1 4.27218 12.81654 266.298846
18685 1 5.69624 11.39248 264.874788
18686 1 7.1203 12.81654 266.298846
18687 1 8.54436 11.39248 264.874788
18688 1 9.96842 12.81654 266.298846
18689 1 11.39248 11.39248 264.874788
18690 1 12.81654 12.81654 266.298846
18691 1 14.2406 11.39248 264.874788
18692 1 15.66466 12.81654 266.298846
18693 1 17.08872 11.39248 264.874788
18694 1 18.51278 12.81654 266.298846
18695 1 19.93684 11.39248 264.874788
18696 1 21.3609 12.81654 266.298846
18697 1 22.78496 11.39248 264.874788
18698 1 24.20902 12.81654 266.298846
18699 1 25.63308 11.39248 264.874788
18700 1 27.05714 12.81654 266.298846
18701 1 0.0 14.2406 264.874788
18702 1 1.42406 15.66466 266.298846
18703 1 2.84812 14.2406 264.874788
18704 1 4.27218 15.66466 266.298846
18705 1 5.69624 14.2406 264.874788
18706 1 7.1203 15.66466 266.298846
18707 1 8.54436 14.2406 264.874788
18708 1 9.96842 15.66466 266.298846
18709 1 11.39248 14.2406 264.874788
18710 1 12.81654 15.66466 266.298846
18711 1 14.2406 14.2406 264.874788
18712 1 15.66466 15.66466 266.298846
18713 1 17.08872 14.2406 264.874788
18714 1 18.51278 15.66466 266.298846
18715 1 19.93684 14.2406 264.874788
18716 1 21.3609 15.66466 266.298846
18717 1 22.78496 14.2406 264.874788
18718 1 24.20902 15.66466 266.298846
18719 1 25.63308 14.2406 264.874788
18720 1 27.05714 15.66466 266.298846
18721 1 0.0 17.08872 264.874788
18722 1 1.42406 18.51278 266.298846
18723 1 2.84812 17.08872 264.874788
18724 1 4.27218 18.51278 266.298846
18725 1 5.69624 17.08872 264.874788
18726 1 7.1203 18.51278 266.298846
18727 1 8.54436 17.08872 264.874788
18728 1 9.96842 18.51278 266.298846
18729 1 11.39248 17.08872 264.874788
18730 1 12.81654 18.51278 266.298846
18731 1 14.2406 17.08872 264.874788
18732 1 15.66466 18.51278 266.298846
18733 1 17.08872 17.08872 264.874788
18734 1 18.51278 18.51278 266.298846
18735 1 19.93684 17.08872 264.874788
18736 1 21.3609 18.51278 266.298846
18737 1 22.78496 17.08872 264.874788
18738 1 24.20902 18.51278 266.298846
18739 1 25.63308 17.08872 264.874788
18740 1 27.05714 18.51278 266.298846
18741 1 0.0 19.93684 264.874788
18742 1 1.42406 21.3609 266.298846
18743 1 2.84812 19.93684 264.874788
18744 1 4.27218 21.3609 266.298846
18745 1 5.69624 19.93684 264.874788
18746 1 7.1203 21.3609 266.298846
18747 1 8.54436 19.93684 264.874788
18748 1 9.96842 21.3609 266.298846
18749 1 11.39248 19.93684 264.874788
